Nome do destino;Código do serviço;Valor;Prazo Final
São Caetano do Sul/SP;FMT;64.93;5
Piracicaba/SP;FMT;61.86;5
Bom Princípio/RS;FMT;131.52;9
São Paulo/SP;FMT;38.21;5
São Mateus/ES;FMT;566.81;11
Natal/RN;FMT;89.34;11
Caxias do Sul/RS;FMT;15.99;9
Biritinga/BA;FMT;451.55;16
São Paulo/SP;FMT;236;5
Carlinda/MT;FMT;453.41;16
Torres/RS;FMT;413.67;10
Assis Chateaubriand/PR;FMT;241.36;10
Caxias do Sul/RS;FMT;17.36;9
Ivaté/PR;FMT;330.21;11
Almirante Tamandaré/PR;FMT;330.25;12
Caxias do Sul/RS;FMT;408.35;9
Muitos Capões/RS;FMT;132.47;15
Espumoso/RS;FMT;830.67;14
Dois Vizinhos/PR;FMT;81.97;11
Caxias do Sul/RS;FMT;68.67;9
Guaratinguetá/SP;FMT;66.6;5
Belo Horizonte/MG;FMT;24.23;7
Rio de Janeiro/RJ;FMT;33.2;6
São Paulo/SP;FMT;17.64;5
Curitiba/PR;FMT;39.66;7
Rio de Janeiro/RJ;FMT;66.12;6
Neves Paulista/SP;FMT;91.56;8
Itapevi/SP;FMT;30.04;5
Sales Oliveira/SP;FMT;43.48;6
Coronel Fabriciano/MG;FMT;45.67;8
Frederico Westphalen/RS;FMT;84.09;13
Rio de Janeiro/RJ;FMT;37.65;6
Jundiaí/SP;FMT;78.45;5
Belo Horizonte/MG;FMT;24.31;7
São Paulo/SP;FMT;47.05;5
Paraty/RJ;FMT;37.26;13
Paulicéia/SP;FMT;82.76;9
Nepomuceno/MG;FMT;71.76;9
Antonina/PR;FMT;109.79;15
Campo Grande/MS;FMT;63.5;12
Brasília/DF;FMT;51.67;7
Corumbataí do Sul/PR;FMT;131.35;15
Tramandaí/RS;FMT;71.45;11
São Paulo/SP;FMT;49.46;5
Sant'Ana do Livramento/RS;FMT;101.17;10
Avaré/SP;FMT;127.86;5
Itapevi/SP;FMT;70.56;5
Rondonópolis/MT;FMT;124.74;12
Nova Iguaçu/RJ;FMT;67.36;8
Guarulhos/SP;FMT;57.26;5
Vacaria/RS;FMT;170;10
Porto Alegre/RS;FMT;146.12;8
Bertioga/SP;FMT;70.41;5
Chapecó/SC;FMT;252.87;8
Rio de Janeiro/RJ;FMT;40.72;11
Artur Nogueira/SP;FMT;215.09;7
Araçatuba/SP;FMT;70.56;5
Itajobi/SP;FMT;70.56;8
Votorantim/SP;FMT;19.43;5
Castro/PR;FMT;87.37;10
Brasília/DF;FMT;103.35;7
Bragança Paulista/SP;FMT;34.81;5
São Paulo/SP;FMT;61.34;5
Jardinópolis/SP;FMT;82.94;6
Piracicaba/SP;FMT;30.39;5
Divino de São Lourenço/ES;FMT;165.25;13
Indaiatuba/SP;FMT;70.35;5
Curitiba/PR;FMT;170.89;7
Belo Horizonte/MG;FMT;30.01;7
Nova Friburgo/RJ;FMT;159.34;9
Mesquita/RJ;FMT;79.11;7
Diadema/SP;FMT;39.49;6
Presidente Olegário/MG;FMT;423.89;14
Querência/MT;FMT;449.78;16
Carmo da Mata/MG;FMT;73.85;9
Itajaí/SC;FMT;161.36;8
Medina/MG;FMT;346;14
São Paulo/SP;FMT;13.09;5
Lins/SP;FMT;166.95;5
Santos Dumont/MG;FMT;117.52;8
Jacareí/SP;FMT;160.83;5
Jardim/MS;FMT;217.53;16
Itabirito/MG;FMT;154.16;9
Xangri-Lá/RS;FMT;175.5;10
Palmas/TO;FMT;320.26;10
Juazeiro/BA;FMT;429.19;12
Nova Friburgo/RJ;FMT;92.08;9
São Bernardo do Campo/SP;FMT;140.25;5
Aracruz/ES;FMT;127.17;12
São João de Meriti/RJ;FMT;245.06;10
Monte Mor/SP;FMT;74.73;5
Belém/PA;FMT;698.81;14
Rio de Janeiro/RJ;FMT;246.4;15
Santo Ângelo/RS;FMT;101.03;11
Ipanema/MG;FMT;360.5;13
Rio de Janeiro/RJ;FMT;108;6
Patos de Minas/MG;FMT;119.45;7
Curitiba/PR;FMT;86.94;7
Santo Antônio da Platina/PR;FMT;119.45;9
São Paulo/SP;FMT;86.16;5
Presidente Epitácio/SP;FMT;159.65;7
Muriaé/MG;FMT;149.52;10
Niterói/RJ;FMT;163.01;6
Palmas/PR;FMT;150.09;11
Brasília/DF;FMT;205.87;7
Ouro Preto/MG;FMT;148.99;9
Curitiba/PR;FMT;122.26;7
Duque de Caxias/RJ;FMT;225.82;10
Santa Albertina/SP;FMT;87.45;9
Joinville/SC;FMT;159.32;9
Betim/MG;FMT;289.51;11
São José dos Campos/SP;FMT;124.29;5
Bocaiúva do Sul/PR;FMT;218.96;16
Rio das Ostras/RJ;FMT;183.66;8
Suzano/SP;FMT;127.84;5
Cruzeiro/SP;FMT;173.39;8
Joinville/SC;FMT;139.18;9
Quilombo/SC;FMT;71.48;11
Iturama/MG;FMT;131.28;8
São José do Goiabal/MG;FMT;424.34;14
Arapiraca/AL;FMT;244.47;12
Carangola/MG;FMT;149.04;10
Curitiba/PR;FMT;171.53;7
São Roque/SP;FMT;50.79;5
Limeira/SP;FMT;128.83;5
Visconde do Rio Branco/MG;FMT;184.08;9
Botucatu/SP;FMT;120.71;5
Rosário da Limeira/MG;FMT;425.26;14
Sarandi/RS;FMT;56.99;10
São Paulo/SP;FMT;134.07;5
Matinhos/PR;FMT;127.7;11
Piranga/MG;FMT;192.19;10
Blumenau/SC;FMT;432.79;10
Jales/SP;FMT;173.39;6
Caraguatatuba/SP;FMT;314.03;5
Santos/SP;FMT;168.58;5
Nova Iguaçu/RJ;FMT;192.01;10
Campina Grande do Sul/PR;FMT;292.45;14
Curitiba/PR;FMT;69.82;7
Porto Ferreira/SP;FMT;160.28;5
Campo Grande/MS;FMT;113.68;12
Almirante Tamandaré/PR;FMT;105.07;12
Vinhedo/SP;FMT;176.33;5
Unaí/MG;FMT;385.5;11
Pindamonhangaba/SP;FMT;111.21;5
Americana/SP;FMT;147.76;5
Sorocaba/SP;FMT;134.12;5
Piedade/SP;FMT;123.15;7
Paulínia/SP;FMT;98.68;5
Cuiabá/MT;FMT;177.3;9
Tocos do Moji/MG;FMT;239.54;13
Tocos do Moji/MG;FMT;345.45;13
Pato Branco/PR;FMT;116.36;12
São Paulo/SP;FMT;51.65;5
Nova Iguaçu/RJ;FMT;172.33;8
Curitiba/PR;FMT;67.35;7
Ibiúna/SP;FMT;227.25;10
São Paulo/SP;FMT;174.61;5
Curitiba/PR;FMT;175.34;7
Rio de Janeiro/RJ;FMT;106.81;8
Rio do Sul/SC;FMT;78.6;12
Pinhais/PR;FMT;108.61;7
José Boiteux/SC;FMT;69.46;11
São Paulo/SP;FMT;88.34;5
Itapemirim/ES;FMT;108.89;12
Paranaíba/MS;FMT;46.91;13
Porto Alegre/RS;FMT;69.58;8
Santo Expedito/SP;FMT;70.15;9
Franco da Rocha/SP;FMT;74.82;5
Capitão de Campos/PI;FMT;35.29;18
São Paulo/SP;FMT;12.94;5
Sumaré/SP;FMT;74.68;5
Itabaiana/SE;FMT;137.13;15
Belo Horizonte/MG;FMT;60.51;7
Belo Horizonte/MG;FMT;60.69;7
São Paulo/SP;FMT;50.78;5
Juatuba/MG;FMT;65.51;8
São Paulo/SP;FMT;51.22;5
Petrópolis/RJ;FMT;196.74;8
Rio de Janeiro/RJ;FMT;60.69;7
Luzerna/SC;FMT;78.49;11
Rondonópolis/MT;FMT;35.59;12
Foz do Iguaçu/PR;FMT;73.99;10
São Paulo/SP;FMT;11.01;5
Belo Jardim/PE;FMT;26.78;12
Belo Horizonte/MG;FMT;60.83;7
Cuiabá/MT;FMT;33.43;9
Curitiba/PR;FMT;67.21;7
Palmas/TO;FMT;110.31;10
Indaiatuba/SP;FMT;13.06;5
Jundiaí/SP;FMT;57.04;5
Teófilo Otoni/MG;FMT;25.52;9
Domingos Martins/ES;FMT;108.85;12
Diadema/SP;FMT;48.17;5
Casa Branca/SP;FMT;70.41;7
Cambuí/MG;FMT;169.29;9
São Paulo/SP;FMT;42.16;5
Cambé/PR;FMT;116.66;10
Carapicuíba/SP;FMT;48.21;5
Estação/RS;FMT;131.11;14
São Paulo/SP;FMT;42.16;5
Itabira/MG;FMT;92.03;9
São Paulo/SP;FMT;42.2;5
Rio Negrinho/SC;FMT;504.21;9
Cruz das Almas/BA;FMT;175.86;10
Rolante/RS;FMT;133;9
Pindamonhangaba/SP;FMT;87.27;5
Londrina/PR;FMT;73.9;7
Rio de Janeiro/RJ;FMT;67.01;7
Barra Bonita/SP;FMT;33.84;6
Guarujá/SP;FMT;40.23;5
Indaiatuba/SP;FMT;48.04;5
Águas Lindas de Goiás/GO;FMT;75.64;9
Serra/ES;FMT;65.46;7
Cosmópolis/SP;FMT;19.34;6
Carapicuíba/SP;FMT;48.17;5
Floriano Peixoto/RS;FMT;37.02;14
Boituva/SP;FMT;23.11;6
Blumenau/SC;FMT;69.27;10
Caratinga/MG;FMT;65.51;9
Indaiatuba/SP;FMT;19.34;5
Pingo-D'Água/MG;FMT;109.91;14
Ourinhos/SP;FMT;23.11;5
Indaiatuba/SP;FMT;19.34;5
Divino de São Lourenço/ES;FMT;108.89;13
Caxambu/MG;FMT;24.25;10
Jarinu/SP;FMT;62.35;7
Itapira/SP;FMT;19.79;5
São Paulo/SP;FMT;42.16;5
Florianópolis/SC;FMT;18.94;8
São Paulo/SP;FMT;13.43;5
Pereira Barreto/SP;FMT;11.36;9
São Paulo/SP;FMT;42.2;5
São Gonçalo/RJ;FMT;75.26;15
Pinhais/PR;FMT;59.32;7
Ilha dos Valadares/PR;FMT;65.51;10
Campinas/SP;FMT;40.53;5
Major Vieira/SC;FMT;116.53;13
Francisco Beltrão/PR;FMT;59.32;11
Piranguinho/MG;FMT;91.52;14
Cachoeiro de Itapemirim/ES;FMT;89.76;11
Imbituba/SC;FMT;68.95;12
Santo Antônio do Pinhal/SP;FMT;56.02;8
São Paulo/SP;FMT;42.2;5
Itajaí/SC;FMT;68.95;8
Ribeirão das Neves/MG;FMT;58.45;9
Tatuí/SP;FMT;62.35;5
Fortaleza/CE;FMT;92.56;10
Monte Azul Paulista/SP;FMT;57.43;7
Piracicaba/SP;FMT;57.02;5
Colômbia/SP;FMT;62.35;8
Curitiba/PR;FMT;52.9;7
Magé/RJ;FMT;59.95;8
São Francisco do Glória/MG;FMT;91.68;14
Imaruí/SC;FMT;69.46;11
Imaruí/SC;FMT;69.46;11
Sabará/MG;FMT;65.51;9
Campinas/SP;FMT;48.21;5
Jacobina/BA;FMT;110.6;11
Pelotas/RS;FMT;78.15;9
Paracatu/MG;FMT;133.74;11
Belo Horizonte/MG;FMT;70.19;7
São Paulo/SP;FMT;41.73;5
Marília/SP;FMT;99.8;5
Tapes/RS;FMT;93.71;11
Camanducaia/MG;FMT;58.74;8
Itatiba/SP;FMT;251.99;5
Vitória/ES;FMT;60.49;7
Rio de Janeiro/RJ;FMT;125.58;6
Santa Maria/RS;FMT;119.54;8
São Paulo/SP;FMT;80.91;5
Itaquaquecetuba/SP;FMT;41.1;5
João Pessoa/PB;FMT;101.33;9
Rio de Janeiro/RJ;FMT;85.43;6
Carapicuíba/SP;FMT;90.24;5
Santo André/SP;FMT;41.49;5
Mogi das Cruzes/SP;FMT;90.17;5
Marilac/MG;FMT;82.1;13
Santa Rosa/RS;FMT;119.79;11
Valinhos/SP;FMT;102.78;5
São Paulo/SP;FMT;42.2;5
Ituporanga/SC;FMT;49.27;10
Guarulhos/SP;FMT;107.98;6
São Paulo/SP;FMT;105.82;5
Machadinho/RS;FMT;24.49;14
Jundiaí/SP;FMT;116.88;5
Rio de Janeiro/RJ;FMT;36.14;7
Londrina/PR;FMT;102.53;7
Itatiba/SP;FMT;39.46;5
São José/SC;FMT;378.43;10
Brasília/DF;FMT;147.34;8
Rio de Janeiro/RJ;FMT;36.19;11
Presidente Prudente/SP;FMT;217.41;6
Santo André/SP;FMT;40.76;5
Herveiras/RS;FMT;423.43;15
Itapevi/SP;FMT;44.09;5
Rio Negrinho/SC;FMT;125.22;9
Curitiba/PR;FMT;38.26;7
Araucária/PR;FMT;118.64;7
Bom Jesus do Divino/MG;FMT;65.54;14
São João de Meriti/RJ;FMT;267.34;10
Brasília/DF;FMT;55.04;7
Araraquara/SP;FMT;160.12;5
Guarapuava/PR;FMT;206.22;11
São Paulo/SP;FMT;70.98;5
Lagoa Seca/PB;FMT;608.33;14
Nova Esperança do Sudoeste/PR;FMT;394.84;16
Herculândia/SP;FMT;160.03;10
Ubatuba/SP;FMT;39.5;5
Ribeirão Preto/SP;FMT;81.45;5
Várzea Paulista/SP;FMT;53.29;5
Florianópolis/SC;FMT;40.96;8
Rio de Janeiro/RJ;FMT;68.75;6
Paraíba do Sul/RJ;FMT;75.39;12
São Paulo/SP;FMT;50.78;5
Santa Cruz do Sul/RS;FMT;79.55;9
Santo Ângelo/RS;FMT;15.99;11
Duque de Caxias/RJ;FMT;90.9;10
São Paulo/SP;FMT;51.22;5
Tapes/RS;FMT;79.55;11
Ibirité/MG;FMT;75.39;7
Belo Horizonte/MG;FMT;131.08;7
Mogi Guaçu/SP;FMT;58.57;5
Itaguaí/RJ;FMT;75.64;8
Santo Ângelo/RS;FMT;25.31;11
Guarulhos/SP;FMT;58.57;5
São Paulo/SP;FMT;50.78;5
São José/SC;FMT;79.79;10
Hortolândia/SP;FMT;58.57;5
Caibi/SC;FMT;25.87;11
Siqueira Campos/PR;FMT;75.25;10
Itajaí/SC;FMT;79.79;8
Angra dos Reis/RJ;FMT;132.3;11
Niterói/RJ;FMT;68.45;7
Mirassol/SP;FMT;71.67;7
Ponta Grossa/PR;FMT;31.62;9
Coronel Bicaco/RS;FMT;132.47;14
Limeira/SP;FMT;58.57;5
Carmópolis de Minas/MG;FMT;17.46;10
Lauro de Freitas/BA;FMT;128.19;8
Luz/MG;FMT;12.25;10
Camanducaia/MG;FMT;17.55;8
Ribeirão Preto/SP;FMT;71.67;5
São Paulo/SP;FMT;209.91;5
Maringá/PR;FMT;75.08;7
São Bernardo do Campo/SP;FMT;248.73;5
Santo André/SP;FMT;58.57;5
Laranjal Paulista/SP;FMT;66.58;7
São Paulo/SP;FMT;53.95;5
São Paulo/SP;FMT;50.78;5
Olinda/PE;FMT;202.01;10
Florianópolis/SC;FMT;52.83;8
João Pessoa/PB;FMT;85.99;9
Petrolina/PE;FMT;174.54;12
Recife/PE;FMT;100.85;10
Manaus/AM;FMT;297.09;17
São Paulo/SP;FMT;156.66;6
Embu-Guaçu/SP;FMT;63.64;6
Florestal/MG;FMT;49.2;14
Bagé/RS;FMT;25.39;8
Curitiba/PR;FMT;67.44;7
Niterói/RJ;FMT;116.66;7
Patrocínio/MG;FMT;49.7;10
Florianópolis/SC;FMT;19.52;8
Cachoeirinha/RS;FMT;54.87;7
Canoas/RS;FMT;202.65;8
Foz do Iguaçu/PR;FMT;21.52;10
Caxias do Sul/RS;FMT;134.44;9
São João do Itaperiú/SC;FMT;96.46;13
São Francisco de Itabapoana/RJ;FMT;13.33;10
Palmital/SP;FMT;45.43;8
Ourinhos/SP;FMT;11.49;5
Monteiro/PB;FMT;60.13;14
Goiânia/GO;FMT;24.03;8
Alfenas/MG;FMT;15.19;9
Rio de Janeiro/RJ;FMT;13.9;6
Votuporanga/SP;FMT;51.52;6
Bebedouro/SP;FMT;17.47;6
Salvador/BA;FMT;15.27;8
Goiânia/GO;FMT;22.62;8
São Paulo/SP;FMT;8.78;5
Toledo/PR;FMT;12.4;10
São Paulo/SP;FMT;8.09;5
Joinville/SC;FMT;14.57;9
São Paulo/SP;FMT;8.14;5
Itapecerica da Serra/SP;FMT;10.94;5
Belo Horizonte/MG;FMT;23.68;7
São José dos Pinhais/PR;FMT;21.29;7
São Paulo/SP;FMT;8.14;5
Governador Valadares/MG;FMT;18.61;8
São José dos Pinhais/PR;FMT;21.08;7
Itaguari/GO;FMT;22.73;13
Concórdia/SC;FMT;18.49;10
Rio de Janeiro/RJ;FMT;68.64;7
Porto Alegre/RS;FMT;12.23;8
Juiz de Fora/MG;FMT;24;7
Santana do Paraíso/MG;FMT;17.51;9
Itapecerica da Serra/SP;FMT;31.93;5
Rio de Janeiro/RJ;FMT;38.47;7
Osasco/SP;FMT;8.82;5
Carambeí/PR;FMT;20.35;10
São Paulo/SP;FMT;17.46;5
Araraquara/SP;FMT;11.49;5
Adamantina/SP;FMT;104.57;11
São Paulo/SP;FMT;12.52;5
Osasco/SP;FMT;19.09;5
Curitiba/PR;FMT;19.31;7
Palhoça/SC;FMT;19.3;9
Mauá/SP;FMT;16.22;5
Campos Belos/GO;FMT;24.21;18
Santo André/SP;FMT;32.87;5
São Paulo/SP;FMT;30.29;5
Santa Helena/PR;FMT;59.75;11
Curitiba/PR;FMT;10.96;7
Brasília/DF;FMT;36.89;7
Barueri/SP;FMT;10.16;5
Brusque/SC;FMT;13.28;10
Teresina/PI;FMT;28.16;14
Santa Cruz do Sul/RS;FMT;21.79;9
Ponta Grossa/PR;FMT;17.05;9
Juiz de Fora/MG;FMT;24;7
Ilhéus/BA;FMT;47.18;9
Belém/PA;FMT;28.59;14
Maringá/PR;FMT;12.19;7
Marechal Floriano/ES;FMT;96.62;12
Marechal Floriano/ES;FMT;166.89;12
Rosário do Sul/RS;FMT;16.25;12
Palmas/TO;FMT;57.16;10
Janaúba/MG;FMT;54.87;12
São Marcos/RS;FMT;12.67;10
Pains/MG;FMT;132.6;13
Natal/RN;FMT;15.78;11
Curitiba/PR;FMT;18.68;7
Porto Alegre/RS;FMT;24.93;8
São Paulo/SP;FMT;12.17;5
São Paulo/SP;FMT;128.74;5
Aracati/CE;FMT;62.77;16
Campinas/SP;FMT;11.43;5
Londrina/PR;FMT;242.07;7
Maringá/PR;FMT;242.07;7
São Paulo/SP;FMT;25.25;5
Sapiranga/RS;FMT;296.82;9
Jandira/SP;FMT;9.87;5
Terra Roxa/PR;FMT;241.21;10
Itajaí/SC;FMT;350.11;8
Ituporanga/SC;FMT;349.65;10
São Gonçalo/RJ;FMT;21.98;15
São Sebastião/AL;FMT;28.42;13
Alegrete/RS;FMT;413.03;11
São Paulo/SP;FMT;8.18;5
Cidreira/RS;FMT;29.74;14
Mascote/BA;FMT;28.83;16
Cláudio/MG;FMT;17.36;9
União da Vitória/PR;FMT;21.61;8
Novo Gama/GO;FMT;22.06;10
Videira/SC;FMT;14.6;14
Americana/SP;FMT;13.19;5
Chopinzinho/PR;FMT;255.35;14
Rebouças/PR;FMT;17.95;10
São Paulo/SP;FMT;8.14;5
Farroupilha/RS;FMT;353.9;9
Araxá/MG;FMT;17.46;9
São Paulo/SP;FMT;13.37;5
Wenceslau Braz/PR;FMT;393.89;10
Santa Cruz do Rio Pardo/SP;FMT;23.07;6
Mogi Guaçu/SP;FMT;13.75;5
Castro/PR;FMT;16.83;10
São Paulo/SP;FMT;11.03;5
Igrejinha/RS;FMT;413.03;9
Braço do Norte/SC;FMT;17.61;10
Ibiraiaras/RS;FMT;592.86;13
Blumenau/SC;FMT;350.11;10
São Lourenço do Oeste/SC;FMT;15.72;10
Ijuí/RS;FMT;421.28;11
Liberato Salzano/RS;FMT;592.86;15
Guarulhos/SP;FMT;8.83;5
Itajaí/SC;FMT;263.4;8
Goiânia/GO;FMT;12.32;8
Piracicaba/SP;FMT;30.14;5
Mogi das Cruzes/SP;FMT;37.93;5
Florianópolis/SC;FMT;75.18;8
São Paulo/SP;FMT;8.78;5
Niterói/RJ;FMT;66.77;6
Poá/SP;FMT;27.49;5
São Paulo/SP;FMT;49.03;5
Araraquara/SP;FMT;10.7;5
Novo Hamburgo/RS;FMT;77.7;8
Cascavel/PR;FMT;37.64;8
Marabá/PA;FMT;45.67;17
Santa Isabel/SP;FMT;323.95;6
Travesseiro/RS;FMT;73.16;11
Eldorado do Sul/RS;FMT;82.37;7
Ibirá/SP;FMT;193.55;8
Wenceslau Braz/MG;FMT;498.65;13
Bom Jardim de Minas/MG;FMT;116.56;14
Porto Alegre/RS;FMT;33.29;8
São Paulo/SP;FMT;112.62;5
São Paulo/SP;FMT;97.82;5
Icó/CE;FMT;192.08;16
Ananindeua/PA;FMT;534.9;14
Paulínia/SP;FMT;124.31;5
Ribeirão Preto/SP;FMT;51.65;5
Ribeirão Preto/SP;FMT;69.83;5
Itabirito/MG;FMT;56.43;9
Barueri/SP;FMT;124.84;5
Santos/SP;FMT;56.86;5
São Paulo/SP;FMT;128.72;5
Criciúma/SC;FMT;183.5;10
Belford Roxo/RJ;FMT;223.03;10
São Paulo/SP;FMT;282.91;5
Jarinu/SP;FMT;33.86;7
Ibirubá/RS;FMT;460.29;13
Campo Bom/RS;FMT;234.2;8
São Paulo/SP;FMT;49.03;5
Taubaté/SP;FMT;71.34;5
Barbacena/MG;FMT;120.29;9
São Paulo/SP;FMT;30.87;5
Chapadão do Lageado/SC;FMT;264.4;15
Guarujá/SP;FMT;71.34;5
São José do Xingu/MT;FMT;144.44;22
Congonhinhas/PR;FMT;174.2;10
São Paulo/SP;FMT;197.91;5
Mogi das Cruzes/SP;FMT;117.15;5
Passa Tempo/MG;FMT;593.16;14
Joinville/SC;FMT;125.22;9
Rio de Janeiro/RJ;FMT;51.75;7
Tapera/RS;FMT;249.38;14
Triunfo/RS;FMT;134.44;9
Valinhos/SP;FMT;136.41;5
Itajaí/SC;FMT;205.64;8
Tuparendi/RS;FMT;419.82;14
Abdon Batista/SC;FMT;189.4;14
João Pinheiro/MG;FMT;421.58;13
São Paulo/SP;FMT;165.89;5
Rio de Janeiro/RJ;FMT;165.7;6
São Paulo/SP;FMT;142.44;5
Ipatinga/MG;FMT;75.42;8
São Paulo/SP;FMT;406.64;5
Barbacena/MG;FMT;75.26;9
Apucarana/PR;FMT;180.4;10
São Paulo/SP;FMT;84.23;5
São Leopoldo/RS;FMT;33.92;8
Senador Firmino/MG;FMT;132.64;14
Ribeirão Preto/SP;FMT;169.7;5
São Manoel do Guaiaçu/MG;FMT;236.2;13
São Paulo/SP;FMT;13.02;5
Terra Roxa/PR;FMT;201.19;10
Uberlândia/MG;FMT;201.21;7
Curitiba/PR;FMT;166.94;7
Capão da Canoa/RS;FMT;21.16;10
São Miguel do Iguaçu/PR;FMT;145.82;10
Ibicaré/SC;FMT;154.6;13
Araras/SP;FMT;137.43;5
Morungaba/SP;FMT;137.83;8
Itajaí/SC;FMT;155.02;8
Guaratuba/PR;FMT;145.28;11
Guarulhos/SP;FMT;17.83;6
São Paulo/SP;FMT;113.18;5
Piracicaba/SP;FMT;136.9;5
Santo Anastácio/SP;FMT;138.09;7
Uberaba/MG;FMT;145.99;8
Chapecó/SC;FMT;155.02;8
São Paulo/SP;FMT;113.49;5
Nonoai/RS;FMT;61.42;15
Alta Floresta/MT;FMT;166.82;12
Jundiaí/SP;FMT;124.31;5
Catanduva/SP;FMT;136.9;8
Goiânia/GO;FMT;147.9;8
Formosa/GO;FMT;76.77;9
Lavras/MG;FMT;24.25;9
Piracicaba/SP;FMT;160.28;5
Brasília/DF;FMT;133.13;8
São Paulo/SP;FMT;31.26;5
Itumbiara/GO;FMT;17.99;10
Joinville/SC;FMT;20.11;9
Patos de Minas/MG;FMT;45.28;7
São José do Rio Preto/SP;FMT;55.48;6
Brusque/SC;FMT;79.79;10
Belo Horizonte/MG;FMT;64.37;7
Machado/MG;FMT;75.08;9
Rio Negrinho/SC;FMT;99.57;9
Goioerê/PR;FMT;71.01;9
Florianópolis/SC;FMT;39.49;8
Bauru/SP;FMT;69.89;5
Guarulhos/SP;FMT;24.91;5
São Sebastião/SP;FMT;109.06;6
Rio de Janeiro/RJ;FMT;67.14;6
São Bernardo do Campo/SP;FMT;72.49;5
São Paulo/SP;FMT;99.79;5
Fernandópolis/SP;FMT;118.52;6
Belo Oriente/MG;FMT;132.3;14
Xaxim/SC;FMT;62.05;10
Silva Jardim/RJ;FMT;46.39;10
São José dos Campos/SP;FMT;19.34;5
Rio Grande da Serra/SP;FMT;58.57;6
Araraquara/SP;FMT;71.67;5
Pirassununga/SP;FMT;116.07;6
São Paulo/SP;FMT;51.75;5
Juiz de Fora/MG;FMT;24.25;7
Bertioga/SP;FMT;23.29;5
Passo Fundo/RS;FMT;79.55;8
São José do Rio Preto/SP;FMT;89.2;6
Paiçandu/PR;FMT;108.25;10
Pedro Canário/ES;FMT;371.42;12
São Paulo/SP;FMT;51.79;5
Itaobim/MG;FMT;168.33;10
Joinville/SC;FMT;25.71;8
Fernando Prestes/SP;FMT;23.11;8
Indaiatuba/SP;FMT;19.57;5
São Paulo/SP;FMT;17.64;5
São Paulo/SP;FMT;17.7;5
Guarulhos/SP;FMT;19.34;5
Leme/SP;FMT;23.11;5
Foz do Iguaçu/PR;FMT;23.78;10
Bragança Paulista/SP;FMT;27.68;5
Curitiba/PR;FMT;19.51;7
Duque de Caxias/RJ;FMT;39.48;10
Matias Barbosa/MG;FMT;24.77;10
Cachoeiro de Itapemirim/ES;FMT;28.65;11
Santa Gertrudes/SP;FMT;40.23;6
São Paulo/SP;FMT;20.13;5
Blumenau/SC;FMT;25.87;10
Blumenau/SC;FMT;25.87;10
Blumenau/SC;FMT;25.87;10
Ponta Grossa/PR;FMT;86.01;9
São Paulo/SP;FMT;18.01;5
Campinas/SP;FMT;38.54;5
São Miguel Arcanjo/SP;FMT;39.91;10
Belo Horizonte/MG;FMT;51.75;7
Mutum/MG;FMT;60.62;14
Ilhéus/BA;FMT;85.42;9
Campinas/SP;FMT;41.56;5
São Caetano do Sul/SP;FMT;40.06;5
Umuarama/PR;FMT;60.23;11
Taboão da Serra/SP;FMT;91.58;5
Rio de Janeiro/RJ;FMT;29.45;6
Porto Alegre/RS;FMT;55.04;8
Belo Horizonte/MG;FMT;93.05;7
Cerro Largo/RS;FMT;25.01;10
Machado/MG;FMT;53.28;9
Palhoça/SC;FMT;18.77;9
Erechim/RS;FMT;22.37;11
Arroio do Tigre/RS;FMT;23.67;11
Criciúma/SC;FMT;49.27;10
Limeira/SP;FMT;41.56;5
Fernandópolis/SP;FMT;130.25;6
Brasília/DF;FMT;47.49;7
Brasília/DF;FMT;315.79;7
Uberaba/MG;FMT;74.97;8
Marau/RS;FMT;139.99;8
Campina Grande do Sul/PR;FMT;91.07;14
São Paulo/SP;FMT;50.78;5
Camboriú/SC;FMT;79.43;8
Forquilhinha/SC;FMT;79.79;9
Araçariguama/SP;FMT;112.23;5
Fazenda Rio Grande/PR;FMT;75.25;8
Piranguinho/MG;FMT;182.62;14
Belo Horizonte/MG;FMT;69;7
Campos dos Goytacazes/RJ;FMT;75.08;8
Rio de Janeiro/RJ;FMT;85.07;9
Hortolândia/SP;FMT;58.57;5
Goiana/PE;FMT;169.38;12
Ipatinga/MG;FMT;75.08;8
Itapevi/SP;FMT;160.12;5
Andradina/SP;FMT;71.5;7
Divinópolis/MG;FMT;100.21;8
Mercedes/PR;FMT;75.25;10
Cláudio/MG;FMT;183.7;9
Campinas/SP;FMT;58.57;5
Tubarão/SC;FMT;180.79;9
Telêmaco Borba/PR;FMT;75.25;10
São Paulo/SP;FMT;50.54;5
Belo Oriente/MG;FMT;132.3;14
Indaiatuba/SP;FMT;165.99;5
Pitanga/PR;FMT;75.25;10
Taquari/RS;FMT;79.55;9
São Paulo/SP;FMT;117.52;5
Imbé/RS;FMT;79.55;10
Içara/SC;FMT;104.04;9
Salvador/BA;FMT;119.08;8
Ituverava/SP;FMT;71.67;6
Rolim de Moura/RO;FMT;263.54;16
Saquarema/RJ;FMT;75.39;8
Vila Velha/ES;FMT;152.15;7
Itaquaquecetuba/SP;FMT;148.31;5
Sumaré/SP;FMT;147.94;5
Joinville/SC;FMT;180.84;9
Rio de Janeiro/RJ;FMT;54.34;10
Niterói/RJ;FMT;85.07;6
Sorocaba/SP;FMT;34.79;5
Joinville/SC;FMT;69.17;9
